ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,IsHoliday_y,IsHoliday_y_lower,IsHoliday_y_upper,MarkDown1,MarkDown1_lower,MarkDown1_upper,MarkDown2,MarkDown2_lower,MarkDown2_upper,MarkDown3,MarkDown3_lower,MarkDown3_upper,MarkDown4,MarkDown4_lower,MarkDown4_upper,MarkDown5,MarkDown5_lower,MarkDown5_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-10-07,25020.960827872914,12563.422751684966,27016.82611146467,25020.960827872914,25020.960827872914,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-4796.235093533843,-4796.235093533843,-4796.235093533843,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-3060.8984730039597,-3060.8984730039597,-3060.8984730039597,0.0,0.0,0.0,20224.72573433907
2011-10-14,25030.130628051465,14799.800577473543,30139.360443639893,25030.130628051465,25030.130628051465,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-2482.532860903077,-2482.532860903077,-2482.532860903077,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-747.1962403731937,-747.1962403731937,-747.1962403731937,0.0,0.0,0.0,22547.59776714839
2011-10-21,25039.300428230017,20368.235771116386,35327.83652763883,25039.300428230017,25039.300428230017,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,2870.0880619449904,2870.0880619449904,2870.0880619449904,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,4605.424682474873,4605.424682474873,4605.424682474873,0.0,0.0,0.0,27909.388490175006
2011-10-28,25048.470228408572,25289.384596907512,40583.43167139595,25048.470228408572,25048.470228408572,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,7818.069793835678,7818.069793835678,7818.069793835678,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,9553.406414365563,9553.406414365563,9553.406414365563,0.0,0.0,0.0,32866.54002224425
2011-11-04,25057.640030094717,25183.653207172865,39725.505655585854,25057.640030094717,25057.640030094717,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,7540.229508192149,7540.229508192149,7540.229508192149,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,9275.566128722032,9275.566128722032,9275.566128722032,0.0,0.0,0.0,32597.86953828687
2011-11-11,25066.809831780865,18531.23747179968,33784.771468287756,25066.809831780865,25066.809831780865,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,1054.148589348479,1054.148589348479,1054.148589348479,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,2789.485209878362,2789.485209878362,2789.485209878362,0.0,0.0,0.0,26120.958421129344
2011-11-18,25075.979633467014,11027.65819894349,25624.46699330714,25075.979633467014,25075.979633467014,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-6604.15004791464,-6604.15004791464,-6604.15004791464,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-4868.813427384756,-4868.813427384756,-4868.813427384756,0.0,0.0,0.0,18471.829585552376
2011-11-25,25085.149435153162,9201.274661153886,24006.020947055218,25085.149435153162,25085.149435153162,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8206.440850334859,-8206.440850334859,-8206.440850334859,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6471.104229804974,-6471.104229804974,-6471.104229804974,0.0,0.0,0.0,16878.708584818305
2011-12-02,25094.319236839307,17180.35012549365,31647.642468261787,25094.319236839307,25094.319236839307,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-865.1732027255107,-865.1732027255107,-865.1732027255107,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,870.1634178043728,870.1634178043728,870.1634178043728,0.0,0.0,0.0,24229.146034113797
2011-12-09,25103.489038266256,28632.694083056875,43160.432133484595,25103.489038266256,25103.489038266256,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,11059.569040249069,11059.569040249069,11059.569040249069,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,12794.905660778955,12794.905660778955,12794.905660778955,0.0,0.0,0.0,36163.05807851533
2011-12-16,25112.658839693202,37126.10976771616,51921.37717372894,25112.658839693202,25112.658839693202,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,19438.88408990473,19438.88408990473,19438.88408990473,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,21174.220710434616,21174.220710434616,21174.220710434616,0.0,0.0,0.0,44551.542929597934
2011-12-23,25121.828641120148,36623.57615062019,51240.1629090807,25121.828641120148,25121.828641120148,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,18779.98978738098,18779.98978738098,18779.98978738098,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,20515.326407910863,20515.326407910863,20515.326407910863,0.0,0.0,0.0,43901.81842850112
2011-12-30,25130.998442547098,27154.00418383776,42676.817365766954,25130.998442547098,25130.998442547098,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,9825.48916114196,9825.48916114196,9825.48916114196,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,11560.825781671845,11560.825781671845,11560.825781671845,0.0,0.0,0.0,34956.48760368906
2012-01-06,25140.16824324685,15504.220386742345,30974.179687043394,25140.16824324685,25140.16824324685,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-1927.3263570751399,-1927.3263570751399,-1927.3263570751399,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-191.98973654525605,-191.98973654525605,-191.98973654525605,0.0,0.0,0.0,23212.84188617171
2012-01-13,25149.338043946605,7933.9342033467865,22739.27787280439,25149.338043946605,25149.338043946605,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-10321.460746230865,-10321.460746230865,-10321.460746230865,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-8586.12412570098,-8586.12412570098,-8586.12412570098,0.0,0.0,0.0,14827.87729771574
2012-01-20,25158.50784464636,5883.145631673155,20710.76881282394,25158.50784464636,25158.50784464636,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-11679.862666871215,-11679.862666871215,-11679.862666871215,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-9944.52604634133,-9944.52604634133,-9944.52604634133,0.0,0.0,0.0,13478.645177775144
2012-01-27,25167.677645346113,11597.277954251522,26917.923817336425,25167.677645346113,25167.677645346113,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-5842.620109858143,-5842.620109858143,-5842.620109858143,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-4107.28348932826,-4107.28348932826,-4107.28348932826,0.0,0.0,0.0,19325.05753548797
2012-02-03,25176.847446045864,22334.897851675483,36552.41683045205,25176.847446045864,25176.847446045864,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,4019.9886063635595,4019.9886063635595,4019.9886063635595,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,5755.325226893443,5755.325226893443,5755.325226893443,0.0,0.0,0.0,29196.836052409424
2012-02-10,25186.017243176055,30602.72732913123,45268.60077439647,25186.017243176055,25186.017243176055,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,12456.669639169955,12456.669639169955,12456.669639169955,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,14192.006259699841,14192.006259699841,14192.006259699841,0.0,0.0,0.0,37642.68688234601
2012-02-17,25195.187040306246,31425.539648481405,47178.25862626807,25195.187040306246,25195.187040306246,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,14291.147973835376,14291.147973835376,14291.147973835376,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,16026.484594365258,16026.484594365258,16026.484594365258,0.0,0.0,0.0,39486.33501414162
2012-02-24,25204.356837436433,25817.9910142428,40652.222372778924,25204.356837436433,25204.356837436433,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,8170.580925516209,8170.580925516209,8170.580925516209,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,9905.917546046094,9905.917546046094,9905.917546046094,0.0,0.0,0.0,33374.93776295264
2012-03-02,25213.526634566624,16134.864074086383,30495.499223498504,25213.526634566624,25213.526634566624,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-1682.708387321444,-1682.708387321444,-1682.708387321444,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,52.628233208439816,52.628233208439816,52.628233208439816,0.0,0.0,0.0,23530.81824724518
2012-03-09,25222.69643279288,9839.365354922329,24447.551817028852,25222.69643279288,25222.69643279288,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8043.689599014211,-8043.689599014211,-8043.689599014211,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-6308.352978484328,-6308.352978484328,-6308.352978484328,0.0,0.0,0.0,17179.00683377867
2012-03-16,25231.866231019136,11153.729860214571,25984.749960296558,25231.866231019136,25231.866231019136,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-6284.3129644652245,-6284.3129644652245,-6284.3129644652245,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-4548.976343935341,-4548.976343935341,-4548.976343935341,0.0,0.0,0.0,18947.55326655391
2012-03-23,25241.036029245388,19066.18820991023,34180.73218389835,25241.036029245388,25241.036029245388,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,1845.6876712722951,1845.6876712722951,1845.6876712722951,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,3581.0242918021786,3581.0242918021786,3581.0242918021786,0.0,0.0,0.0,27086.723700517683
2012-03-30,25250.20582747164,27586.493574440217,43629.89873645548,25250.20582747164,25250.20582747164,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,9922.776240177616,9922.776240177616,9922.776240177616,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,11658.1128607075,11658.1128607075,11658.1128607075,0.0,0.0,0.0,35172.98206764925
2012-04-06,25259.375625697892,29805.607023799344,45247.302976196035,25259.375625697892,25259.375625697892,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,12442.92304186505,12442.92304186505,12442.92304186505,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,14178.259662394934,14178.259662394934,14178.259662394934,0.0,0.0,0.0,37702.29866756294
2012-04-13,25268.54542504714,27362.213943864517,41695.37537812985,25268.54542504714,25268.54542504714,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,8926.443490851934,8926.443490851934,8926.443490851934,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,10661.780111381819,10661.780111381819,10661.780111381819,0.0,0.0,0.0,34194.98891589908
2012-04-20,25277.715224396394,20955.430943572486,35542.06076734729,25277.715224396394,25277.715224396394,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,3004.0912274557036,3004.0912274557036,3004.0912274557036,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,4739.427847985587,4739.427847985587,4739.427847985587,0.0,0.0,0.0,28281.8064518521
2012-04-27,25286.885023745646,15833.741860330074,30813.3458926678,25286.885023745646,25286.885023745646,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-1731.390989771005,-1731.390989771005,-1731.390989771005,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,3.945630758878329,3.945630758878329,3.945630758878329,0.0,0.0,0.0,23555.494033974643
2012-05-04,25296.054823094895,12852.623476750943,28429.23465227893,25296.054823094895,25296.054823094895,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-4480.293313072743,-4480.293313072743,-4480.293313072743,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-2744.956692542859,-2744.956692542859,-2744.956692542859,0.0,0.0,0.0,20815.761510022152
2012-05-11,25305.224622444144,11248.832106370957,26908.54854318841,25305.224622444144,25305.224622444144,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-6371.92220919074,-6371.92220919074,-6371.92220919074,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-4636.585588660857,-4636.585588660857,-4636.585588660857,0.0,0.0,0.0,18933.302413253405
2012-05-18,25314.394421793397,10306.79360207156,24631.2526855967,25314.394421793397,25314.394421793397,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8059.8666879520315,-8059.8666879520315,-8059.8666879520315,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6324.530067422146,-6324.530067422146,-6324.530067422146,0.0,0.0,0.0,17254.527733841365
2012-05-25,25323.564221142646,8865.06851297708,23411.377445435184,25323.564221142646,25323.564221142646,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8978.679357983621,-8978.679357983621,-8978.679357983621,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-7243.342737453736,-7243.342737453736,-7243.342737453736,0.0,0.0,0.0,16344.884863159024
2012-06-01,25332.7340204919,9405.178418543448,24320.82351839282,25332.7340204919,25332.7340204919,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8672.61606977408,-8672.61606977408,-8672.61606977408,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6937.279449244195,-6937.279449244195,-6937.279449244195,0.0,0.0,0.0,16660.117950717817
2012-06-08,25341.90381984115,10110.350325154555,24561.808920511423,25341.90381984115,25341.90381984115,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-7883.9041107557405,-7883.9041107557405,-7883.9041107557405,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-6148.567490225857,-6148.567490225857,-6148.567490225857,0.0,0.0,0.0,17457.99970908541
2012-06-15,25351.0736191904,10368.927257434218,24871.353133063978,25351.0736191904,25351.0736191904,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-7782.522368213146,-7782.522368213146,-7782.522368213146,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6047.185747683263,-6047.185747683263,-6047.185747683263,0.0,0.0,0.0,17568.551250977252
2012-06-22,25360.243418539652,9308.114830309629,24866.40552144146,25360.243418539652,25360.243418539652,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8485.607712939523,-8485.607712939523,-8485.607712939523,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-6750.27109240964,-6750.27109240964,-6750.27109240964,0.0,0.0,0.0,16874.63570560013
2012-06-29,25369.4132178889,8981.408941498585,23861.831387725157,25369.4132178889,25369.4132178889,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8985.702842020964,-8985.702842020964,-8985.702842020964,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-7250.36622149108,-7250.36622149108,-7250.36622149108,0.0,0.0,0.0,16383.710375867937
2012-07-06,25378.583017238154,9365.759977395232,23575.05294817328,25378.583017238154,25378.583017238154,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8599.588309723542,-8599.588309723542,-8599.588309723542,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-6864.2516891936575,-6864.2516891936575,-6864.2516891936575,0.0,0.0,0.0,16778.994707514612
2012-07-13,25387.752816587403,10293.842382864996,25589.87260927908,25387.752816587403,25387.752816587403,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-7934.407719149581,-7934.407719149581,-7934.407719149581,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6199.071098619696,-6199.071098619696,-6199.071098619696,0.0,0.0,0.0,17453.34509743782
2012-07-20,25396.922615936655,9911.172466372733,24690.893535634325,25396.922615936655,25396.922615936655,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8045.354044278367,-8045.354044278367,-8045.354044278367,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6310.017423748483,-6310.017423748483,-6310.017423748483,0.0,0.0,0.0,17351.56857165829
2012-07-27,25406.092415285904,8597.00395206506,23933.01212206351,25406.092415285904,25406.092415285904,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8959.569735572044,-8959.569735572044,-8959.569735572044,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-7224.23311504216,-7224.23311504216,-7224.23311504216,0.0,0.0,0.0,16446.52267971386
2012-08-03,25415.262214635157,8267.745564607061,23380.124314192042,25415.262214635157,25415.262214635157,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-9616.477718212198,-9616.477718212198,-9616.477718212198,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-7881.141097682313,-7881.141097682313,-7881.141097682313,0.0,0.0,0.0,15798.784496422959
